useridx,threshold,conditionC,block,day,t0SC,t1
1,40,-0.5,3294,2022-04-19,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-20,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-21,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-22,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-23,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-24,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-25,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-26,-0.0520691461109718,0
1,40,-0.5,3294,2022-04-27,-0.0520691461109718,0
2,40,-0.5,2097,2022-04-19,-0.0138331904658781,0
2,40,-0.5,2097,2022-04-20,-0.0138331904658781,0
2,40,-0.5,2097,2022-04-21,-0.0138331904658781,0
2,40,-0.5,2097,2022-04-22,-0.0138331904658781,0
2,40,-0.5,2097,2022-04-23,-0.0138331904658781,1
2,40,-0.5,2097,2022-04-24,-0.0138331904658781,0
2,40,-0.5,2097,2022-04-25,-0.0138331904658781,0
2,40,-0.5,2097,2022-04-26,-0.0138331904658781,0
2,40,-0.5,2097,2022-04-27,-0.0138331904658781,0
3,40,0.5,372,2022-04-19,0.127273382838685,3
3,40,0.5,372,2022-04-20,0.127273382838685,0
3,40,0.5,372,2022-04-21,0.127273382838685,6
3,40,0.5,372,2022-04-22,0.127273382838685,4
3,40,0.5,372,2022-04-23,0.127273382838685,4
3,40,0.5,372,2022-04-24,0.127273382838685,2
3,40,0.5,372,2022-04-25,0.127273382838685,2
3,40,0.5,372,2022-04-26,0.127273382838685,2
3,40,0.5,372,2022-04-27,0.127273382838685,1
4,40,0.5,2618,2022-04-19,-0.0520691461109718,0
4,40,0.5,2618,2022-04-20,-0.0520691461109718,0
4,40,0.5,2618,2022-04-21,-0.0520691461109718,0
4,40,0.5,2618,2022-04-22,-0.0520691461109718,0
4,40,0.5,2618,2022-04-23,-0.0520691461109718,0
4,40,0.5,2618,2022-04-24,-0.0520691461109718,0
4,40,0.5,2618,2022-04-25,-0.0520691461109718,0
4,40,0.5,2618,2022-04-26,-0.0520691461109718,0
4,40,0.5,2618,2022-04-27,-0.0520691461109718,0
5,40,0.5,2821,2022-04-19,-0.0520691461109718,0
5,40,0.5,2821,2022-04-20,-0.0520691461109718,0
5,40,0.5,2821,2022-04-21,-0.0520691461109718,0
5,40,0.5,2821,2022-04-22,-0.0520691461109718,0
5,40,0.5,2821,2022-04-23,-0.0520691461109718,0
5,40,0.5,2821,2022-04-24,-0.0520691461109718,0
5,40,0.5,2821,2022-04-25,-0.0520691461109718,0
5,40,0.5,2821,2022-04-26,-0.0520691461109718,0
5,40,0.5,2821,2022-04-27,-0.0520691461109718,0
6,40,-0.5,1944,2022-04-19,0.0688435622406969,0
6,40,-0.5,1944,2022-04-20,0.0688435622406969,0
6,40,-0.5,1944,2022-04-21,0.0688435622406969,0
6,40,-0.5,1944,2022-04-22,0.0688435622406969,1
6,40,-0.5,1944,2022-04-23,0.0688435622406969,0
6,40,-0.5,1944,2022-04-24,0.0688435622406969,1
6,40,-0.5,1944,2022-04-25,0.0688435622406969,1
6,40,-0.5,1944,2022-04-26,0.0688435622406969,0
